Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
2007-03-22;04:06:00;0.236;0.0;246.14;1.0;0.0;0.0;0.0
2007-03-22;04:07:00;0.216;0.0;246.07;0.8;0.0;0.0;0.0
2007-03-22;04:08:00;0.234;0.0;245.77;1.0;0.0;0.0;0.0
2007-03-22;04:09:00;0.266;0.0;246.36;1.2;0.0;0.0;0.0
2007-03-22;04:10:00;0.31;0.074;244.9;1.4;0.0;1.0;0.0
2007-03-22;04:11:00;0.292;0.072;245.85;1.2;0.0;0.0;0.0
2007-03-22;04:12:00;0.314;0.078;246.11;1.4;0.0;0.0;0.0
2007-03-22;04:13:00;0.294;0.076;246.69;1.2;0.0;0.0;0.0
2007-03-22;04:14:00;0.314;0.084;247.38;1.4;0.0;0.0;0.0
2007-03-22;04:15:00;0.294;0.082;248.15;1.2;0.0;0.0;0.0
2007-03-22;04:16:00;0.312;0.086;247.91;1.4;0.0;1.0;0.0
2007-03-22;04:17:00;0.29;0.076;246.93;1.2;0.0;0.0;0.0
2007-03-22;04:18:00;0.306;0.078;245.67;1.2;0.0;0.0;0.0
2007-03-22;04:19:00;0.22;0.0;245.79;1.0;0.0;0.0;0.0
2007-03-22;04:20:00;0.234;0.0;246.15;1.0;0.0;0.0;0.0
2007-03-22;04:21:00;0.216;0.0;246.57;0.8;0.0;0.0;0.0
2007-03-22;04:22:00;0.236;0.0;246.31;1.0;0.0;1.0;0.0
2007-03-22;04:23:00;0.216;0.0;246.6;0.8;0.0;0.0;0.0
2007-03-22;04:24:00;0.236;0.0;246.31;1.0;0.0;0.0;0.0
2007-03-22;04:25:00;0.214;0.0;245.05;0.8;0.0;0.0;0.0
2007-03-22;04:26:00;0.244;0.0;244.54;1.0;0.0;0.0;0.0
2007-03-22;04:27:00;0.234;0.0;245.07;1.0;0.0;0.0;0.0
2007-03-22;04:28:00;0.25;0.0;245.5;1.0;0.0;0.0;0.0
2007-03-22;04:29:00;0.252;0.0;245.3;1.2;0.0;0.0;0.0
2007-03-22;04:30:00;0.346;0.106;244.88;1.4;0.0;1.0;0.0
2007-03-22;04:31:00;0.324;0.106;245.95;1.4;0.0;0.0;0.0
2007-03-22;04:32:00;0.34;0.11;245.52;1.4;0.0;0.0;0.0
2007-03-22;04:33:00;0.326;0.1;243.97;1.4;0.0;0.0;0.0
2007-03-22;04:34:00;0.328;0.104;244.89;1.4;0.0;0.0;0.0
2007-03-22;04:35:00;0.336;0.108;244.98;1.4;0.0;1.0;0.0
2007-03-22;04:36:00;0.316;0.102;245.07;1.4;0.0;0.0;0.0
2007-03-22;04:37:00;0.334;0.108;245.11;1.4;0.0;0.0;0.0
2007-03-22;04:38:00;0.312;0.098;244.38;1.2;0.0;0.0;0.0
2007-03-22;04:39:00;0.328;0.1;243.67;1.4;0.0;0.0;0.0
2007-03-22;04:40:00;0.308;0.094;243.18;1.2;0.0;0.0;0.0
2007-03-22;04:41:00;0.324;0.098;242.83;1.4;0.0;1.0;0.0
2007-03-22;04:42:00;0.308;0.1;244.83;1.2;0.0;0.0;0.0
2007-03-22;04:43:00;0.33;0.11;245.69;1.4;0.0;0.0;0.0
2007-03-22;04:44:00;0.238;0.0;246.63;1.0;0.0;0.0;0.0
2007-03-22;04:45:00;0.234;0.0;246.17;1.0;0.0;0.0;0.0
2007-03-22;04:46:00;0.214;0.0;245.94;0.8;0.0;0.0;0.0
2007-03-22;04:47:00;0.234;0.0;245.43;1.0;0.0;1.0;0.0
2007-03-22;04:48:00;0.214;0.0;245.06;0.8;0.0;0.0;0.0
2007-03-22;04:49:00;0.234;0.0;245.51;1.0;0.0;0.0;0.0
2007-03-22;04:50:00;0.316;0.094;245.51;1.4;0.0;2.0;0.0
2007-03-22;04:51:00;0.318;0.094;244.94;1.4;0.0;1.0;0.0
2007-03-22;04:52:00;0.296;0.088;245.07;1.2;0.0;2.0;0.0
2007-03-22;04:53:00;0.318;0.094;245.09;1.4;0.0;2.0;0.0
2007-03-22;04:54:00;0.3;0.088;244.97;1.2;0.0;1.0;0.0
2007-03-22;04:55:00;0.328;0.092;243.94;1.4;0.0;2.0;0.0
2007-03-22;04:56:00;0.382;0.196;244.74;1.8;0.0;1.0;0.0
2007-03-22;04:57:00;0.392;0.198;244.14;1.8;0.0;2.0;0.0
2007-03-22;04:58:00;0.374;0.194;244.6;1.6;0.0;1.0;0.0
2007-03-22;04:59:00;0.394;0.2;244.78;1.8;0.0;2.0;0.0
2007-03-22;05:00:00;0.374;0.196;245.1;1.6;0.0;2.0;0.0
2007-03-22;05:01:00;0.392;0.206;245.87;1.8;0.0;1.0;0.0
2007-03-22;05:02:00;0.368;0.196;245.02;1.6;0.0;2.0;0.0
2007-03-22;05:03:00;0.388;0.204;245.88;1.8;0.0;1.0;0.0
2007-03-22;05:04:00;0.376;0.2;245.24;1.8;0.0;2.0;0.0
2007-03-22;05:05:00;0.32;0.12;245.43;1.4;0.0;1.0;0.0
2007-03-22;05:06:00;0.318;0.096;245.71;1.4;0.0;2.0;0.0
2007-03-22;05:07:00;0.3;0.092;245.96;1.2;0.0;1.0;0.0
2007-03-22;05:08:00;0.312;0.092;244.73;1.4;0.0;2.0;0.0
2007-03-22;05:09:00;0.286;0.084;243.65;1.2;0.0;1.0;0.0
2007-03-22;05:10:00;0.308;0.092;244.79;1.4;0.0;2.0;0.0
2007-03-22;05:11:00;0.288;0.086;244.76;1.2;0.0;1.0;0.0
2007-03-22;05:12:00;0.316;0.096;244.98;1.4;0.0;2.0;0.0
2007-03-22;05:13:00;0.406;0.228;244.96;1.8;0.0;1.0;0.0
2007-03-22;05:14:00;0.418;0.238;245.88;2.0;0.0;1.0;0.0
2007-03-22;05:15:00;0.394;0.23;245.45;1.8;0.0;2.0;0.0
2007-03-22;05:16:00;0.37;0.162;245.42;1.6;0.0;1.0;0.0
2007-03-22;05:17:00;0.318;0.102;245.3;1.4;0.0;0.0;0.0
2007-03-22;05:18:00;0.336;0.108;245.16;1.4;0.0;0.0;0.0
2007-03-22;05:19:00;0.314;0.098;244.08;1.4;0.0;0.0;0.0
2007-03-22;05:20:00;0.33;0.102;243.92;1.4;0.0;0.0;0.0
2007-03-22;05:21:00;0.318;0.1;244.68;1.4;0.0;0.0;0.0
2007-03-22;05:22:00;0.338;0.108;245.18;1.4;0.0;1.0;0.0
2007-03-22;05:23:00;0.314;0.096;243.5;1.4;0.0;0.0;0.0
2007-03-22;05:24:00;0.33;0.096;242.26;1.4;0.0;0.0;0.0
2007-03-22;05:25:00;0.314;0.1;244.51;1.4;0.0;0.0;0.0
2007-03-22;05:26:00;0.332;0.104;244.26;1.4;0.0;0.0;0.0
2007-03-22;05:27:00;0.236;0.0;245.1;1.0;0.0;0.0;0.0
2007-03-22;05:28:00;0.234;0.0;246.43;1.0;0.0;1.0;0.0
2007-03-22;05:29:00;0.214;0.0;246.62;0.8;0.0;0.0;0.0
2007-03-22;05:30:00;0.236;0.0;247.53;1.0;0.0;0.0;0.0
2007-03-22;05:31:00;0.214;0.0;246.84;0.8;0.0;0.0;0.0
2007-03-22;05:32:00;0.234;0.0;246.66;1.0;0.0;0.0;0.0
2007-03-22;05:33:00;0.214;0.0;245.9;0.8;0.0;0.0;0.0
2007-03-22;05:34:00;0.232;0.0;245.39;1.0;0.0;0.0;0.0
2007-03-22;05:35:00;0.23;0.0;247.23;1.0;0.0;0.0;0.0
2007-03-22;05:36:00;0.226;0.0;247.23;1.0;0.0;1.0;0.0
2007-03-22;05:37:00;0.24;0.0;246.15;1.0;0.0;0.0;0.0
2007-03-22;05:38:00;0.22;0.0;245.12;0.8;0.0;0.0;0.0
2007-03-22;05:39:00;0.238;0.0;244.5;1.0;0.0;0.0;0.0
2007-03-22;05:40:00;0.218;0.0;244.81;0.8;0.0;0.0;0.0
2007-03-22;05:41:00;0.236;0.0;244.59;1.0;0.0;1.0;0.0
2007-03-22;05:42:00;0.256;0.0;244.65;1.2;0.0;0.0;0.0
2007-03-22;05:43:00;0.316;0.076;245.44;1.4;0.0;0.0;0.0
2007-03-22;05:44:00;0.288;0.07;245.25;1.2;0.0;0.0;0.0
2007-03-22;05:45:00;0.308;0.072;244.44;1.2;0.0;0.0;0.0
2007-03-22;05:46:00;0.288;0.066;244.47;1.2;0.0;0.0;0.0
2007-03-22;05:47:00;0.308;0.074;244.96;1.2;0.0;1.0;0.0
2007-03-22;05:48:00;0.286;0.066;244.63;1.2;0.0;0.0;0.0
2007-03-22;05:49:00;0.304;0.074;245.29;1.2;0.0;0.0;0.0
2007-03-22;05:50:00;0.286;0.074;246.51;1.2;0.0;0.0;0.0
2007-03-22;05:51:00;0.312;0.082;246.97;1.4;0.0;0.0;0.0
2007-03-22;05:52:00;0.226;0.0;245.65;1.0;0.0;0.0;0.0
2007-03-22;05:53:00;0.24;0.0;246.51;1.0;0.0;1.0;0.0
2007-03-22;05:54:00;0.218;0.0;245.35;0.8;0.0;0.0;0.0
2007-03-22;05:55:00;0.264;0.0;246.2;1.2;0.0;0.0;0.0
2007-03-22;05:56:00;0.332;0.102;245.41;1.4;0.0;0.0;0.0
2007-03-22;05:57:00;0.35;0.11;246.0;1.4;0.0;0.0;0.0
2007-03-22;05:58:00;0.326;0.1;245.39;1.4;0.0;0.0;0.0
2007-03-22;05:59:00;0.348;0.11;246.65;1.4;0.0;1.0;0.0
2007-03-22;06:00:00;0.326;0.108;247.29;1.4;0.0;0.0;0.0
2007-03-22;06:01:00;0.342;0.106;245.42;1.4;0.0;0.0;0.0
2007-03-22;06:02:00;0.322;0.106;246.68;1.4;0.0;0.0;0.0
2007-03-22;06:03:00;0.342;0.114;247.03;1.4;0.0;0.0;0.0
2007-03-22;06:04:00;0.326;0.11;246.89;1.4;0.0;0.0;0.0
2007-03-22;06:05:00;0.334;0.112;246.67;1.4;0.0;1.0;0.0
2007-03-22;06:06:00;0.334;0.108;245.56;1.4;0.0;0.0;0.0
2007-03-22;06:07:00;0.314;0.1;244.77;1.4;0.0;0.0;0.0
2007-03-22;06:08:00;0.332;0.104;244.65;1.4;0.0;0.0;0.0
2007-03-22;06:09:00;0.312;0.102;245.2;1.2;0.0;0.0;0.0
2007-03-22;06:10:00;0.254;0.0;245.12;1.0;0.0;1.0;0.0
2007-03-22;06:11:00;0.218;0.0;245.58;0.8;0.0;0.0;0.0
2007-03-22;06:12:00;0.238;0.0;246.6;1.0;0.0;0.0;0.0
2007-03-22;06:13:00;0.218;0.0;245.49;0.8;0.0;0.0;0.0
2007-03-22;06:14:00;0.236;0.0;245.08;1.0;0.0;0.0;0.0
2007-03-22;06:15:00;0.216;0.0;244.72;0.8;0.0;0.0;0.0
2007-03-22;06:16:00;0.234;0.0;243.76;1.0;0.0;1.0;0.0
2007-03-22;06:17:00;0.216;0.0;245.32;0.8;0.0;0.0;0.0
2007-03-22;06:18:00;0.236;0.0;245.03;1.0;0.0;0.0;0.0
2007-03-22;06:19:00;0.218;0.0;245.56;0.8;0.0;0.0;0.0
2007-03-22;06:20:00;0.238;0.0;246.2;1.0;0.0;0.0;0.0
2007-03-22;06:21:00;0.218;0.0;246.11;0.8;0.0;0.0;0.0
2007-03-22;06:22:00;0.234;0.0;244.48;1.0;0.0;1.0;0.0
2007-03-22;06:23:00;0.214;0.0;244.24;0.8;0.0;0.0;0.0
2007-03-22;06:24:00;0.234;0.0;244.33;1.0;0.0;0.0;0.0
2007-03-22;06:25:00;0.216;0.0;244.75;0.8;0.0;0.0;0.0
2007-03-22;06:26:00;0.234;0.0;243.99;1.0;0.0;0.0;0.0
2007-03-22;06:27:00;0.254;0.0;244.67;1.0;0.0;0.0;0.0
2007-03-22;06:28:00;0.322;0.0;243.92;1.4;0.0;1.0;0.0
2007-03-22;06:29:00;0.324;0.0;243.08;1.4;0.0;0.0;0.0
2007-03-22;06:30:00;0.398;0.09;244.2;1.6;0.0;0.0;0.0
2007-03-22;06:31:00;0.376;0.08;243.06;1.6;0.0;0.0;0.0
2007-03-22;06:32:00;0.396;0.086;243.17;1.6;0.0;0.0;0.0
2007-03-22;06:33:00;0.376;0.08;243.14;1.6;0.0;0.0;0.0
2007-03-22;06:34:00;0.392;0.086;243.45;1.6;0.0;0.0;0.0
2007-03-22;06:35:00;0.376;0.082;243.1;1.6;0.0;0.0;0.0
2007-03-22;06:36:00;0.376;0.084;243.3;1.6;0.0;1.0;0.0
2007-03-22;06:37:00;0.384;0.084;242.92;1.6;0.0;0.0;0.0
2007-03-22;06:38:00;0.75;0.074;242.43;3.4;0.0;0.0;0.0
2007-03-22;06:39:00;2.452;0.154;238.94;11.6;0.0;0.0;0.0
2007-03-22;06:40:00;4.382;0.066;237.58;18.4;0.0;0.0;0.0
2007-03-22;06:41:00;5.574;0.048;237.44;23.4;0.0;1.0;0.0
2007-03-22;06:42:00;4.714;0.05;238.35;19.8;0.0;0.0;0.0
2007-03-22;06:43:00;2.468;0.078;241.83;11.6;0.0;0.0;0.0
2007-03-22;06:44:00;1.59;0.088;242.87;6.4;0.0;0.0;0.0
2007-03-22;06:45:00;2.954;0.126;241.18;12.2;0.0;0.0;0.0
2007-03-22;06:46:00;2.508;0.094;241.83;10.6;0.0;0.0;12.0
2007-03-22;06:47:00;2.424;0.124;243.08;10.0;0.0;1.0;19.0
2007-03-22;06:48:00;2.764;0.116;243.38;11.2;0.0;0.0;18.0
2007-03-22;06:49:00;2.824;0.118;242.9;11.6;0.0;0.0;19.0
2007-03-22;06:50:00;2.78;0.11;242.15;11.4;0.0;0.0;18.0
2007-03-22;06:51:00;2.992;0.126;242.48;12.4;0.0;0.0;18.0
2007-03-22;06:52:00;3.342;0.122;241.59;13.8;0.0;0.0;18.0
2007-03-22;06:53:00;3.534;0.098;241.02;14.6;0.0;1.0;18.0
2007-03-22;06:54:00;3.39;0.0;239.52;14.0;0.0;0.0;17.0
2007-03-22;06:55:00;3.44;0.0;240.66;14.2;0.0;0.0;18.0
2007-03-22;06:56:00;3.138;0.0;240.71;13.0;0.0;0.0;18.0
2007-03-22;06:57:00;2.934;0.0;240.87;12.2;0.0;0.0;18.0
2007-03-22;06:58:00;3.146;0.0;241.4;13.0;0.0;0.0;18.0
2007-03-22;06:59:00;3.048;0.0;241.48;12.6;0.0;1.0;18.0
2007-03-22;07:00:00;2.996;0.0;240.31;12.4;0.0;0.0;17.0
2007-03-22;07:01:00;2.974;0.0;238.61;12.4;0.0;0.0;18.0
2007-03-22;07:02:00;2.96;0.0;239.13;12.4;0.0;0.0;17.0
2007-03-22;07:03:00;2.988;0.0;239.2;12.4;0.0;0.0;18.0
2007-03-22;07:04:00;2.972;0.0;239.19;12.4;0.0;0.0;17.0
2007-03-22;07:05:00;3.066;0.0;238.82;12.8;0.0;1.0;18.0
2007-03-22;07:06:00;2.832;0.0;238.54;11.8;0.0;0.0;17.0
2007-03-22;07:07:00;1.976;0.0;238.69;8.2;0.0;0.0;18.0
2007-03-22;07:08:00;1.974;0.0;237.14;8.2;0.0;0.0;17.0
2007-03-22;07:09:00;2.108;0.0;237.36;8.8;0.0;0.0;17.0
2007-03-22;07:10:00;2.116;0.0;236.59;8.8;0.0;0.0;17.0
2007-03-22;07:11:00;2.136;0.0;235.53;9.0;0.0;0.0;18.0
2007-03-22;07:12:00;2.448;0.17;237.54;10.2;0.0;2.0;17.0
2007-03-22;07:13:00;2.488;0.208;240.18;10.4;0.0;1.0;17.0
2007-03-22;07:14:00;2.5;0.21;239.67;10.4;0.0;2.0;18.0
2007-03-22;07:15:00;2.53;0.202;239.07;10.6;0.0;2.0;18.0
2007-03-22;07:16:00;2.694;0.192;238.14;11.2;0.0;1.0;17.0
2007-03-22;07:17:00;2.686;0.178;237.51;11.2;0.0;2.0;17.0
2007-03-22;07:18:00;2.7;0.186;236.94;11.4;0.0;1.0;18.0
2007-03-22;07:19:00;3.842;0.17;236.63;16.4;0.0;2.0;17.0
2007-03-22;07:20:00;3.692;0.182;238.48;15.4;0.0;1.0;17.0
2007-03-22;07:21:00;3.702;0.22;238.25;15.6;0.0;2.0;18.0
2007-03-22;07:22:00;3.704;0.256;236.41;15.6;0.0;2.0;17.0
2007-03-22;07:23:00;4.132;0.194;236.13;17.6;0.0;1.0;17.0
2007-03-22;07:24:00;3.526;0.196;238.02;15.6;0.0;1.0;17.0
2007-03-22;07:25:00;2.288;0.194;239.19;9.6;0.0;2.0;18.0
2007-03-22;07:26:00;2.25;0.196;239.45;9.4;0.0;1.0;17.0
2007-03-22;07:27:00;2.224;0.204;240.64;9.2;0.0;1.0;18.0
2007-03-22;07:28:00;2.184;0.204;240.48;9.0;0.0;2.0;18.0
2007-03-22;07:29:00;2.19;0.206;240.73;9.0;0.0;1.0;18.0
2007-03-22;07:30:00;2.364;0.326;240.09;9.8;0.0;1.0;17.0
2007-03-22;07:31:00;2.146;0.206;240.89;8.8;0.0;2.0;18.0
2007-03-22;07:32:00;2.186;0.204;240.76;9.0;0.0;1.0;18.0
2007-03-22;07:33:00;2.354;0.204;241.03;9.8;0.0;1.0;18.0
2007-03-22;07:34:00;2.296;0.2;240.31;9.6;0.0;1.0;17.0
2007-03-22;07:35:00;2.25;0.2;239.82;9.4;0.0;2.0;18.0
2007-03-22;07:36:00;2.312;0.176;239.01;9.6;0.0;1.0;17.0
2007-03-22;07:37:00;2.49;0.06;238.21;10.4;0.0;1.0;18.0
2007-03-22;07:38:00;2.418;0.0;238.85;10.0;0.0;1.0;17.0
2007-03-22;07:39:00;2.398;0.056;239.22;10.0;0.0;0.0;18.0
2007-03-22;07:40:00;2.254;0.0;238.81;9.4;0.0;0.0;17.0
2007-03-22;07:41:00;2.126;0.0;239.42;9.0;0.0;0.0;18.0
2007-03-22;07:42:00;1.876;0.068;239.44;7.8;0.0;0.0;18.0
2007-03-22;07:43:00;1.884;0.068;239.85;7.8;0.0;0.0;17.0
2007-03-22;07:44:00;1.886;0.068;239.33;7.8;0.0;0.0;18.0
2007-03-22;07:45:00;1.708;0.052;239.63;7.0;0.0;0.0;17.0
2007-03-22;07:46:00;1.588;0.148;240.33;6.6;0.0;0.0;18.0
2007-03-22;07:47:00;1.37;0.0;239.69;5.6;0.0;0.0;18.0
2007-03-22;07:48:00;1.454;0.062;239.66;6.0;0.0;0.0;17.0
2007-03-22;07:49:00;1.456;0.062;240.14;6.0;0.0;0.0;18.0
2007-03-22;07:50:00;1.386;0.062;239.88;5.8;0.0;0.0;18.0
2007-03-22;07:51:00;1.272;0.058;240.8;5.2;0.0;0.0;17.0
2007-03-22;07:52:00;1.29;0.056;241.84;5.2;0.0;0.0;18.0
2007-03-22;07:53:00;1.286;0.056;241.55;5.2;0.0;0.0;18.0
2007-03-22;07:54:00;1.378;0.056;242.18;5.6;0.0;0.0;18.0
2007-03-22;07:55:00;1.332;0.054;243.0;5.4;0.0;0.0;18.0
2007-03-22;07:56:00;1.328;0.0;241.94;5.4;0.0;0.0;18.0
2007-03-22;07:57:00;1.354;0.046;241.61;5.6;0.0;0.0;18.0
2007-03-22;07:58:00;1.348;0.0;240.83;5.6;0.0;0.0;18.0
2007-03-22;07:59:00;1.338;0.0;239.88;5.6;0.0;0.0;17.0
2007-03-22;08:00:00;1.36;0.0;241.37;5.6;0.0;0.0;18.0
2007-03-22;08:01:00;1.358;0.046;241.37;5.6;0.0;0.0;18.0
2007-03-22;08:02:00;1.362;0.046;241.78;5.6;0.0;0.0;18.0
2007-03-22;08:03:00;1.348;0.0;240.72;5.6;0.0;0.0;18.0
2007-03-22;08:04:00;1.474;0.138;240.33;6.2;0.0;0.0;18.0
2007-03-22;08:05:00;1.544;0.17;239.21;6.4;0.0;0.0;17.0
2007-03-22;08:06:00;1.53;0.166;238.37;6.4;0.0;0.0;18.0
2007-03-22;08:07:00;1.532;0.168;238.82;6.4;0.0;0.0;17.0
2007-03-22;08:08:00;1.48;0.07;239.76;6.0;0.0;0.0;18.0
2007-03-22;08:09:00;1.472;0.068;239.25;6.0;0.0;0.0;17.0
2007-03-22;08:10:00;1.464;0.066;238.64;6.0;0.0;0.0;18.0
2007-03-22;08:11:00;1.47;0.068;239.26;6.0;0.0;0.0;17.0
2007-03-22;08:12:00;1.472;0.068;239.53;6.0;0.0;0.0;18.0
2007-03-22;08:13:00;1.446;0.062;237.99;6.0;0.0;0.0;17.0
2007-03-22;08:14:00;1.45;0.064;238.44;6.0;0.0;0.0;18.0
2007-03-22;08:15:00;1.454;0.066;238.79;6.0;0.0;0.0;17.0
2007-03-22;08:16:00;1.452;0.064;238.26;6.0;0.0;0.0;18.0
2007-03-22;08:17:00;1.464;0.066;239.13;6.0;0.0;0.0;17.0
2007-03-22;08:18:00;1.48;0.072;240.71;6.0;0.0;0.0;18.0
2007-03-22;08:19:00;1.462;0.052;240.23;6.0;0.0;0.0;18.0
2007-03-22;08:20:00;1.366;0.064;238.72;5.6;0.0;0.0;17.0
2007-03-22;08:21:00;1.366;0.064;239.21;5.6;0.0;0.0;18.0
2007-03-22;08:22:00;1.37;0.062;239.72;5.6;0.0;0.0;17.0
2007-03-22;08:23:00;1.378;0.06;240.52;5.6;0.0;0.0;18.0
2007-03-22;08:24:00;1.364;0.064;238.94;5.6;0.0;0.0;17.0
2007-03-22;08:25:00;1.364;0.064;238.62;5.6;0.0;0.0;18.0
2007-03-22;08:26:00;1.366;0.064;238.68;5.6;0.0;0.0;17.0
2007-03-22;08:27:00;1.374;0.062;239.43;5.6;0.0;0.0;18.0
2007-03-22;08:28:00;1.384;0.06;240.46;5.6;0.0;0.0;18.0
2007-03-22;08:29:00;1.394;0.058;241.67;5.6;0.0;0.0;18.0
2007-03-22;08:30:00;1.694;0.062;241.03;7.0;0.0;0.0;17.0
2007-03-22;08:31:00;1.868;0.064;241.52;7.6;0.0;0.0;18.0
2007-03-22;08:32:00;1.882;0.064;241.85;7.8;0.0;0.0;18.0
2007-03-22;08:33:00;1.888;0.064;241.78;7.8;0.0;0.0;18.0
2007-03-22;08:34:00;1.886;0.064;241.72;7.8;0.0;0.0;18.0
2007-03-22;08:35:00;1.878;0.064;241.09;7.8;0.0;0.0;18.0
2007-03-22;08:36:00;1.896;0.062;242.47;7.8;0.0;0.0;18.0
2007-03-22;08:37:00;1.898;0.062;242.75;7.8;0.0;0.0;18.0
2007-03-22;08:38:00;1.894;0.062;242.72;7.8;0.0;0.0;18.0
2007-03-22;08:39:00;1.526;0.052;242.54;6.4;0.0;0.0;18.0
2007-03-22;08:40:00;1.296;0.046;243.26;5.2;0.0;0.0;18.0
2007-03-22;08:41:00;1.302;0.046;243.1;5.2;0.0;0.0;18.0
2007-03-22;08:42:00;3.702;0.066;240.15;15.8;0.0;0.0;18.0
2007-03-22;08:43:00;4.094;0.0;237.66;17.2;0.0;0.0;17.0
2007-03-22;08:44:00;3.406;0.0;239.28;15.0;0.0;0.0;18.0
2007-03-22;08:45:00;1.38;0.058;243.08;5.6;0.0;0.0;18.0
2007-03-22;08:46:00;1.366;0.056;242.63;5.6;0.0;0.0;18.0
2007-03-22;08:47:00;1.496;0.196;243.27;6.2;0.0;0.0;18.0
2007-03-22;08:48:00;1.474;0.192;242.78;6.0;0.0;0.0;18.0
2007-03-22;08:49:00;1.486;0.198;243.79;6.0;0.0;0.0;18.0
2007-03-22;08:50:00;1.5;0.204;245.09;6.0;0.0;0.0;19.0
2007-03-22;08:51:00;1.492;0.202;244.55;6.0;0.0;0.0;18.0
2007-03-22;08:52:00;1.498;0.206;245.3;6.0;0.0;0.0;18.0
2007-03-22;08:53:00;1.488;0.202;244.51;6.0;0.0;0.0;19.0
2007-03-22;08:54:00;1.474;0.198;243.84;6.0;0.0;0.0;18.0
2007-03-22;08:55:00;1.426;0.14;243.07;5.8;0.0;0.0;18.0
2007-03-22;08:56:00;1.39;0.088;242.93;5.6;0.0;0.0;18.0
2007-03-22;08:57:00;1.394;0.09;243.44;5.6;0.0;0.0;18.0
2007-03-22;08:58:00;1.394;0.088;242.81;5.6;0.0;0.0;18.0
2007-03-22;08:59:00;1.372;0.08;240.81;5.6;0.0;0.0;18.0
2007-03-22;09:00:00;1.376;0.082;241.19;5.6;0.0;0.0;18.0
2007-03-22;09:01:00;1.376;0.082;241.23;5.6;0.0;0.0;18.0
2007-03-22;09:02:00;1.344;0.0;241.1;5.6;0.0;0.0;18.0
2007-03-22;09:03:00;1.282;0.05;241.97;5.2;0.0;0.0;18.0
2007-03-22;09:04:00;1.29;0.048;242.64;5.2;0.0;0.0;18.0
2007-03-22;09:05:00;1.314;0.054;242.93;5.4;0.0;0.0;18.0
2007-03-22;09:06:00;1.312;0.056;241.57;5.4;0.0;0.0;18.0
2007-03-22;09:07:00;1.306;0.058;240.89;5.4;0.0;0.0;17.0
2007-03-22;09:08:00;1.296;0.06;240.1;5.4;0.0;0.0;18.0
2007-03-22;09:09:00;1.298;0.06;239.85;5.4;0.0;0.0;18.0
2007-03-22;09:10:00;1.312;0.06;240.28;5.4;0.0;0.0;17.0
2007-03-22;09:11:00;1.3;0.058;240.99;5.4;0.0;0.0;18.0
2007-03-22;09:12:00;1.298;0.058;241.23;5.4;0.0;0.0;18.0
2007-03-22;09:13:00;1.288;0.06;240.22;5.4;0.0;0.0;18.0
2007-03-22;09:14:00;1.296;0.058;241.13;5.4;0.0;0.0;17.0
2007-03-22;09:15:00;1.304;0.056;241.63;5.4;0.0;0.0;18.0
2007-03-22;09:16:00;1.302;0.056;241.17;5.4;0.0;0.0;18.0
2007-03-22;09:17:00;1.302;0.058;240.66;5.4;0.0;0.0;18.0
2007-03-22;09:18:00;1.294;0.06;240.18;5.4;0.0;0.0;18.0
2007-03-22;09:19:00;1.292;0.058;240.17;5.4;0.0;0.0;17.0
2007-03-22;09:20:00;1.282;0.06;239.5;5.2;0.0;0.0;18.0
2007-03-22;09:21:00;1.284;0.058;239.99;5.2;0.0;0.0;18.0
2007-03-22;09:22:00;1.288;0.058;240.11;5.2;0.0;0.0;17.0
2007-03-22;09:23:00;1.282;0.058;239.86;5.2;0.0;0.0;18.0
2007-03-22;09:24:00;1.296;0.058;240.68;5.4;0.0;0.0;18.0
2007-03-22;09:25:00;1.3;0.058;240.92;5.4;0.0;0.0;17.0
2007-03-22;09:26:00;1.296;0.058;240.55;5.4;0.0;0.0;18.0
2007-03-22;09:27:00;1.292;0.058;240.22;5.4;0.0;0.0;18.0
2007-03-22;09:28:00;1.292;0.06;239.56;5.4;0.0;0.0;17.0
2007-03-22;09:29:00;1.304;0.05;239.63;5.4;0.0;0.0;18.0
2007-03-22;09:30:00;1.444;0.11;240.42;6.0;0.0;0.0;18.0
2007-03-22;09:31:00;1.474;0.176;240.58;6.0;0.0;0.0;17.0
2007-03-22;09:32:00;1.484;0.18;241.38;6.2;0.0;0.0;18.0
2007-03-22;09:33:00;1.494;0.182;241.73;6.2;0.0;0.0;18.0
2007-03-22;09:34:00;1.502;0.186;242.49;6.2;0.0;0.0;18.0
2007-03-22;09:35:00;1.556;0.26;242.13;6.4;0.0;0.0;18.0
2007-03-22;09:36:00;1.562;0.294;239.87;6.6;0.0;1.0;18.0
2007-03-22;09:37:00;1.558;0.306;241.57;6.4;0.0;1.0;18.0
2007-03-22;09:38:00;1.558;0.298;240.5;6.6;0.0;1.0;17.0
2007-03-22;09:39:00;1.546;0.292;239.49;6.4;0.0;2.0;18.0
2007-03-22;09:40:00;1.518;0.29;238.84;6.4;0.0;1.0;18.0
2007-03-22;09:41:00;1.548;0.292;239.48;6.6;0.0;2.0;17.0
2007-03-22;09:42:00;1.55;0.294;239.6;6.6;0.0;1.0;18.0
2007-03-22;09:43:00;1.494;0.214;239.9;6.2;0.0;1.0;17.0
2007-03-22;09:44:00;1.474;0.194;240.15;6.2;0.0;2.0;18.0
